0.0035	0.9979
0.0036	0.9979
0.0036	0.998
0.0035	0.998
0.0035	0.998
0.0036	0.9979
0.0036	0.998
0.0034	0.9979
0.0037	0.9982
0.0035	0.9979
0.0033	0.9981
0.0035	0.9978
0.0034	0.998
0.0034	0.998
0.0034	0.9981
0.0034	0.9981
0.0035	0.9979
0.0035	0.9977
0.0034	0.9978
0.0033	0.9983
0.0034	0.9979
0.0032	0.9983
0.0035	0.9981
0.0034	0.998
0.004	0.9978
0.0039	0.9977
0.0048	0.9978
0.0034	0.9982
0.0038	0.9978
0.0034	0.998
0.0033	0.998
0.0033	0.998
0.0033	0.9981
0.0034	0.9983
0.0032	0.9982
0.0032	0.998
0.0033	0.9981
0.0033	0.9982
0.0033	0.9981
0.0033	0.998
0.0032	0.9983
0.0034	0.9981
0.0033	0.9981
0.0032	0.998
0.0033	0.9979
0.0032	0.9981
0.0032	0.9983
0.0032	0.9981
0.0032	0.9981
0.0033	0.998
0.0032	0.9981
0.0032	0.998
0.0031	0.9981
0.0032	0.9983
0.0033	0.9981
0.0032	0.998
0.0032	0.9982
0.0031	0.9981
0.0032	0.9982
0.0031	0.998
0.0032	0.998
0.0032	0.9981
0.0032	0.998
0.0031	0.998
0.0029	0.9983
0.0031	0.9982
0.0031	0.998
0.0031	0.998
0.0031	0.9981
0.0031	0.9983
0.0031	0.9982
0.0035	0.9981
0.0031	0.9982
0.0032	0.9981
0.0031	0.9983
0.0032	0.9981
0.003	0.9983
0.0031	0.9982
0.0031	0.9981
0.003	0.9983
0.0032	0.9981
0.0037	0.9983
0.003	0.9981
0.0031	0.9983
0.0031	0.9982
0.0032	0.9982
0.003	0.9982
0.0031	0.9982
0.0031	0.9981
0.003	0.9983
0.003	0.9984
0.0031	0.9983
0.003	0.9982
0.0031	0.9981
0.003	0.9983
0.0031	0.998
0.0028	0.9983
0.003	0.9981
0.003	0.9981
0.003	0.9983
0.0031	0.9983
0.0029	0.9981
0.003	0.9982
0.0031	0.9982
0.003	0.998
0.0031	0.998
0.0031	0.9981
0.0029	0.9983
0.003	0.9981
0.0031	0.9981
0.0032	0.998
0.0032	0.9983
0.003	0.9984
0.003	0.9981
0.0031	0.9982
0.003	0.9982
0.003	0.9981
0.0031	0.9983
0.0029	0.9983
0.0031	0.9981
0.003	0.9981
0.0029	0.9982
0.0029	0.9983
0.0031	0.9981
0.0029	0.9982
0.003	0.9982
0.0029	0.9982
0.0031	0.9982
0.003	0.9983
0.0033	0.998
0.003	0.9983
0.0029	0.9985
0.003	0.9983
0.0029	0.9985
0.0031	0.9981
0.003	0.9983
0.003	0.9981
0.003	0.9984
0.0031	0.9982
0.003	0.9982
0.0029	0.9985
0.003	0.9983
0.0029	0.9984
0.003	0.9982
0.003	0.9982
0.0028	0.9984
0.003	0.9982
0.0028	0.9983
0.003	0.9983
0.0029	0.9982
0.0029	0.9981
0.003	0.998
0.0029	0.9984
0.0029	0.9982
0.003	0.9984
0.003	0.9982
0.0029	0.9982
0.0029	0.9983
0.003	0.9981
0.0029	0.9985
0.0029	0.9982
0.0029	0.9983
0.003	0.9981
0.003	0.998
0.003	0.9982
0.0028	0.9983
0.003	0.9981
0.0031	0.9983
0.003	0.9983
0.0029	0.9982
0.0029	0.9982
0.0029	0.9983
0.0029	0.9983
0.003	0.9981
0.003	0.9982
0.0029	0.9982
0.003	0.9982
0.003	0.9982
0.0029	0.9984
0.0029	0.9984
0.0029	0.9983
0.003	0.9981
0.003	0.9983
0.003	0.9983
0.0029	0.9983
0.003	0.9983
0.003	0.9983
0.003	0.9982
0.0029	0.9983
0.003	0.9982
0.003	0.9983
0.003	0.9982
0.003	0.9982
0.0029	0.9982
0.0029	0.9984
0.0029	0.9983
0.0029	0.9983
0.0028	0.9984
0.003	0.9982
0.003	0.9982
0.0029	0.9983
0.0029	0.9983
0.0031	0.9982
0.0028	0.9985
0.003	0.9981
0.0029	0.9984
0.003	0.9981
0.0029	0.9983
0.0029	0.9983
0.0031	0.9982
0.003	0.9983
0.0029	0.9984
0.003	0.9981
0.0029	0.9982
0.003	0.9981
0.0029	0.9984
0.003	0.9982
0.0029	0.9983
0.0029	0.9983
0.0029	0.9984
0.0029	0.9982
0.003	0.9982
0.003	0.9983
0.003	0.9982
0.003	0.9982
0.003	0.9981
0.0028	0.9984
0.003	0.9982
0.0029	0.9984
0.0031	0.9982
0.0029	0.9983
0.0029	0.9983
0.0029	0.9983
0.0029	0.9983
0.0029	0.9982
0.0029	0.9983
0.0029	0.9984
0.003	0.9981
0.003	0.9981
0.0029	0.9984
0.0029	0.9983
0.0029	0.9984
0.0028	0.9985
0.0029	0.9982
0.0029	0.9984
0.003	0.9981
0.0029	0.9986
0.0029	0.9983
0.003	0.9982
0.0029	0.9982
0.0029	0.9983
0.003	0.9981
0.0029	0.9983
0.0029	0.9982
0.003	0.9983
0.0029	0.9983
0.0029	0.9982
0.003	0.998
0.0029	0.9981
0.0029	0.9982
0.0029	0.9984
0.0029	0.9983
0.0029	0.9982
0.0029	0.9981
0.003	0.9983
